,Network,Method,NumOfData,CorRate,WroRate,Repeat,SHD,Adj_Tp,Adj_Fp,Adj_Tn,Adj_Fn,Prec,Rec,F1,Con_Tp,Con_Fp,Con_Tn,Con_Fn,Con_Prec,Con_Rec,Con_F1
0,ALARM,pcMy,100,0.2,1,-2360.11644026869,40,14,11,1275,32,0.56,0.30434782608695654,0.3943661971830986,7,3,6,2,0.7,0.7777777777777778,0.7368421052631577
1,ALARM,pc_con,100,0.2,1,-2466.0313336249606,42,9,8,1278,37,0.5294117647058824,0.1956521739130435,0.28571428571428575,2,0,9,7,1.0,0.2222222222222222,0.3636363636363636
2,ALARM,ges_con,100,0.2,1,-2240.117437144472,36,17,14,1272,29,0.5483870967741935,0.3695652173913043,0.44155844155844154,7,1,8,2,0.875,0.7777777777777778,0.823529411764706
3,ALARM,mahc_con,100,0.2,1,-2240.117437144472,36,17,14,1272,29,0.5483870967741935,0.3695652173913043,0.44155844155844154,7,1,8,2,0.875,0.7777777777777778,0.823529411764706
4,ALARM,SaiyanH_con,100,0.2,1,-1977.388311609237,55,20,40,1246,26,0.3333333333333333,0.43478260869565216,0.3773584905660377,6,8,1,3,0.42857142857142855,0.6666666666666666,0.5217391304347826
