,Network,Method,NumOfData,CorRate,WroRate,Repeat,SHD,Adj_Tp,Adj_Fp,Adj_Tn,Adj_Fn,Prec,Rec,F1,Con_Tp,Con_Fp,Con_Tn,Con_Fn,Con_Prec,Con_Rec,Con_F1,type,Main_time,PDAG2DAG_Time,N_evaluations
0,FORMED,UpCM,100,0.2,1,-6149.86377002106,120,44,42,7476,94,0.5116279069767442,0.3188405797101449,0.3928571428571428,26,17,11,2,0.6046511627906976,0.9285714285714286,0.7323943661971831,Normal,211.75908708572388,33.567994356155396,1000
1,FORMED,pc_con,100,0.2,1,-6335.574590006008,122,23,22,7496,115,0.5111111111111111,0.16666666666666666,0.25136612021857924,9,0,28,19,1.0,0.32142857142857145,0.4864864864864865,,3.6008191108703613,,
