,Network,Method,NumOfData,CorRate,WroRate,Repeat,SHD,Adj_Tp,Adj_Fp,Adj_Tn,Adj_Fn,Prec,Rec,F1,Con_Tp,Con_Fp,Con_Tn,Con_Fn,Con_Prec,Con_Rec,Con_F1,type,Main_time,PDAG2DAG_Time,N_evaluations
0,FORMED,UpCM,100,0.2,1,-6363.590264716622,117,38,37,7481,100,0.5066666666666667,0.2753623188405797,0.35680751173708924,22,13,15,6,0.6285714285714286,0.7857142857142857,0.6984126984126985,Normal,201.92507648468018,27.979185581207275,1000
1,FORMED,pc_con,100,0.2,1,-6352.453535261344,116,27,22,7496,111,0.5510204081632653,0.1956521739130435,0.2887700534759358,8,0,28,20,1.0,0.2857142857142857,0.4444444444444445,,3.5779459476470947,,
