,Network,Method,NumOfData,CorRate,WroRate,Repeat,SHD,Adj_Tp,Adj_Fp,Adj_Tn,Adj_Fn,Prec,Rec,F1,Con_Tp,Con_Fp,Con_Tn,Con_Fn,Con_Prec,Con_Rec,Con_F1,type,Main_time,PDAG2DAG_Time,N_evaluations
0,FORMED,UpCM,100,0.2,1,-6218.186502400443,114,45,35,7483,93,0.5625,0.32608695652173914,0.41284403669724773,24,14,14,4,0.631578947368421,0.8571428571428571,0.7272727272727273,Normal,203.14138317108154,30.363892078399658,1000
1,FORMED,pc_con,100,0.2,1,-6320.731031708783,124,20,23,7495,118,0.46511627906976744,0.14492753623188406,0.22099447513812157,4,0,28,24,1.0,0.14285714285714285,0.25,,3.4767231941223145,,
