,Network,Method,NumOfData,CorRate,WroRate,Repeat,SHD,Adj_Tp,Adj_Fp,Adj_Tn,Adj_Fn,Prec,Rec,F1,Con_Tp,Con_Fp,Con_Tn,Con_Fn,Con_Prec,Con_Rec,Con_F1,type,Main_time,PDAG2DAG_Time,N_evaluations
0,FORMED,UpCM,100,0.2,1,-6256.285936073672,123,34,37,7481,104,0.4788732394366197,0.2463768115942029,0.3253588516746411,19,14,14,9,0.5757575757575758,0.6785714285714286,0.6229508196721312,Normal,204.2522315979004,30.862730264663696,1000
1,FORMED,pc_con,100,0.2,1,-6289.695033084221,115,24,20,7498,114,0.5454545454545454,0.17391304347826086,0.26373626373626374,8,0,28,20,1.0,0.2857142857142857,0.4444444444444445,,3.6577072143554688,,
