,Network,Method,NumOfData,CorRate,WroRate,Repeat,SHD,Adj_Tp,Adj_Fp,Adj_Tn,Adj_Fn,Prec,Rec,F1,Con_Tp,Con_Fp,Con_Tn,Con_Fn,Con_Prec,Con_Rec,Con_F1
0,SPORTS,pcMy,100,0.2,1,-1321.404344154571,12,3,3,54,12,0.5,0.2,0.28571428571428575,2,2,1,1,0.5,0.6666666666666666,0.5714285714285715
1,SPORTS,pc_con,100,0.2,1,-1340.6365140718008,13,2,1,56,13,0.6666666666666666,0.13333333333333333,0.2222222222222222,1,0,3,2,1.0,0.3333333333333333,0.5
2,SPORTS,ges_con,100,0.2,1,-1384.6571563841555,14,1,0,57,14,1.0,0.06666666666666667,0.125,1,0,3,2,1.0,0.3333333333333333,0.5
3,SPORTS,mahc_con,100,0.2,1,-1370.7196698647874,15,0,2,55,15,0.0,0.0,0.0,0,0,3,3,0.0,0.0,0.0
4,SPORTS,SaiyanH_con,100,0.2,1,-1365.180092754913,10,6,4,53,9,0.6,0.4,0.48,2,3,0,1,0.4,0.6666666666666666,0.5
