,Network,Method,NumOfData,CorRate,WroRate,Repeat,SHD,Adj_Tp,Adj_Fp,Adj_Tn,Adj_Fn,Prec,Rec,F1,Con_Tp,Con_Fp,Con_Tn,Con_Fn,Con_Prec,Con_Rec,Con_F1
0,SPORTS,pcMy,100,0.2,1,-1307.5105960847507,9,6,1,56,9,0.8571428571428571,0.4,0.5454545454545455,3,0,3,0,1.0,1.0,1.0
1,SPORTS,pc_con,100,0.2,1,-1323.65168869805,13,2,2,55,13,0.5,0.13333333333333333,0.2105263157894737,0,0,3,3,0.0,0.0,0.0
2,SPORTS,ges_con,100,0.2,1,-1393.6185110123124,15,0,0,57,15,0.0,0.0,0.0,0,0,3,3,0.0,0.0,0.0
3,SPORTS,mahc_con,100,0.2,1,-1372.1585461666,15,0,2,55,15,0.0,0.0,0.0,0,0,3,3,0.0,0.0,0.0
4,SPORTS,SaiyanH_con,100,0.2,1,-1373.4223991693668,15,4,5,52,11,0.4444444444444444,0.26666666666666666,0.33333333333333337,3,3,0,0,0.5,1.0,0.6666666666666666
