,Network,Method,NumOfData,CorRate,WroRate,Repeat,SHD,Adj_Tp,Adj_Fp,Adj_Tn,Adj_Fn,Prec,Rec,F1,Con_Tp,Con_Fp,Con_Tn,Con_Fn,Con_Prec,Con_Rec,Con_F1score,avgnmi,parametername,parametervalue,Con_F1,score
0,ALARM,UpCM0,,,,,38,14,13,1273,32,0.5185185185185185,0.30434782608695654,0.3835616438356165,8,3,6,1,0.7272727272727273,0.8888888888888888,,0.31582927094162866,NumofEvaluation,10,0.7999999999999999,-2312.570186424969
1,ALARM,UpCM1,,,,,42,12,16,1270,34,0.42857142857142855,0.2608695652173913,0.3243243243243243,6,5,4,3,0.5454545454545454,0.6666666666666666,,0.30017190509771835,NumofEvaluation,10,0.6,-2309.8079154157026
