,Network,Method,NumOfData,CorRate,WroRate,Repeat,SHD,Adj_Tp,Adj_Fp,Adj_Tn,Adj_Fn,Prec,Rec,F1,Con_Tp,Con_Fp,Con_Tn,Con_Fn,Con_Prec,Con_Rec,Con_F1score,avgnmi,parametername,parametervalue,Con_F1,score
0,ASIA,UpCM0,,,,,8,0,3,45,8,0.0,0.0,0,0,1,1,2,0.0,0.0,,0.13726049995638037,NumofEvaluation,100,0.0,-381.38941168668583
