,Network,Method,NumOfData,CorRate,WroRate,Repeat,SHD,Adj_Tp,Adj_Fp,Adj_Tn,Adj_Fn,Prec,Rec,F1,Con_Tp,Con_Fp,Con_Tn,Con_Fn,Con_Prec,Con_Rec,Con_F1score,avgnmi,parametername,parametervalue,Con_F1,score
0,FORMED,UpCM0,,,,,113,35,26,7492,103,0.5737704918032787,0.2536231884057971,0.35175879396984927,16,9,19,12,0.64,0.5714285714285714,,0.137548323991047,NumofEvaluation,10,0.6037735849056605,-6265.274049308411
1,FORMED,UpCM1,,,,,122,28,30,7488,110,0.4827586206896552,0.2028985507246377,0.2857142857142857,11,11,17,17,0.5,0.39285714285714285,,0.14050143883621308,NumofEvaluation,10,0.44,-6284.903730209377
2,FORMED,UpCM2,,,,,122,28,29,7489,110,0.49122807017543857,0.2028985507246377,0.2871794871794872,11,11,17,17,0.5,0.39285714285714285,,0.14444194109495959,NumofEvaluation,10,0.44,-6285.463819353635
3,FORMED,UpCM3,,,,,123,34,34,7484,104,0.5,0.2463768115942029,0.3300970873786408,15,18,10,13,0.45454545454545453,0.5357142857142857,,0.11792583246998711,NumofEvaluation,10,0.49180327868852464,-6259.202102959842
4,FORMED,UpCM4,,,,,122,35,34,7484,103,0.5072463768115942,0.2536231884057971,0.33816425120772947,16,18,10,12,0.47058823529411764,0.5714285714285714,,0.11449449264948239,NumofEvaluation,10,0.5161290322580646,-6259.039225393172
5,FORMED,UpCM5,,,,,118,38,33,7485,100,0.5352112676056338,0.2753623188405797,0.3636363636363636,17,17,11,11,0.5,0.6071428571428571,,0.07485494775117797,NumofEvaluation,10,0.5483870967741935,-6256.684774194604
6,FORMED,UpCM6,,,,,120,37,35,7483,101,0.5138888888888888,0.26811594202898553,0.35238095238095235,17,18,10,11,0.4857142857142857,0.6071428571428571,,0.07278016713675793,NumofEvaluation,10,0.5396825396825397,-6251.744835302409
7,FORMED,UpCM7,,,,,118,38,33,7485,100,0.5352112676056338,0.2753623188405797,0.3636363636363636,19,17,11,9,0.5277777777777778,0.6785714285714286,,0.08726317370413685,NumofEvaluation,10,0.5937499999999999,-6257.175144248755
8,FORMED,UpCM8,,,,,117,37,32,7486,101,0.5362318840579711,0.26811594202898553,0.35748792270531404,19,15,13,9,0.5588235294117647,0.6785714285714286,,0.08939582254844149,NumofEvaluation,10,0.6129032258064516,-6257.823307329833
