,Network,Method,NumOfData,CorRate,WroRate,Repeat,SHD,Adj_Tp,Adj_Fp,Adj_Tn,Adj_Fn,Prec,Rec,F1,Con_Tp,Con_Fp,Con_Tn,Con_Fn,Con_Prec,Con_Rec,Con_F1
0,ALARM,MOEAD_CD,100,0.2,1,0,33,15,9,1277,31,0.625,0.32608695652173914,0.4285714285714286,5,1,8,4,0.8333333333333334,0.5555555555555556,0.6666666666666667
1,ALARM,pc,100,0.2,1,0,36,11,8,1278,35,0.5789473684210527,0.2391304347826087,0.3384615384615385,1,0,9,8,1.0,0.1111111111111111,0.19999999999999998
2,ALARM,pc_con,100,0.2,1,0,36,11,8,1278,35,0.5789473684210527,0.2391304347826087,0.3384615384615385,1,0,9,8,1.0,0.1111111111111111,0.19999999999999998
