,Network,Method,NumOfData,CorRate,WroRate,Repeat,SHD,Adj_Tp,Adj_Fp,Adj_Tn,Adj_Fn,Prec,Rec,F1,Con_Tp,Con_Fp,Con_Tn,Con_Fn,Con_Prec,Con_Rec,Con_F1
0,FORMED,MOEAD_CD,200,0.2,1,0,109,35,30,7488,103,0.5384615384615384,0.2536231884057971,0.3448275862068966,13,2,26,15,0.8666666666666667,0.4642857142857143,0.6046511627906976
1,FORMED,pc,200,0.2,1,0,114,29,29,7489,109,0.5,0.21014492753623187,0.2959183673469387,7,0,28,21,1.0,0.25,0.4
2,FORMED,pc_con,200,0.2,1,0,114,29,29,7489,109,0.5,0.21014492753623187,0.2959183673469387,7,0,28,21,1.0,0.25,0.4
