,Network,Method,NumOfData,CorRate,WroRate,Repeat,SHD,Adj_Tp,Adj_Fp,Adj_Tn,Adj_Fn,Prec,Rec,F1,Con_Tp,Con_Fp,Con_Tn,Con_Fn,Con_Prec,Con_Rec,Con_F1
0,FORMED,MOEAD_CD,200,0.2,1,3,110,31,27,7491,107,0.5344827586206896,0.2246376811594203,0.31632653061224486,12,0,28,16,1.0,0.42857142857142855,0.6
1,FORMED,pc,200,0.2,1,3,110,31,25,7493,107,0.5535714285714286,0.2246376811594203,0.31958762886597936,11,0,28,17,1.0,0.39285714285714285,0.5641025641025641
2,FORMED,pc_con,200,0.2,1,3,110,31,25,7493,107,0.5535714285714286,0.2246376811594203,0.31958762886597936,11,0,28,17,1.0,0.39285714285714285,0.5641025641025641
