,Network,Method,NumOfData,CorRate,WroRate,Repeat,SHD,Adj_Tp,Adj_Fp,Adj_Tn,Adj_Fn,Prec,Rec,F1,Con_Tp,Con_Fp,Con_Tn,Con_Fn,Con_Prec,Con_Rec,Con_F1
0,ASIA,MOEAD_CD,200,0.2,1,7,5,3,4,44,5,0.42857142857142855,0.375,0.39999999999999997,2,0,2,0,1.0,1.0,1.0
1,ASIA,pc,200,0.2,1,7,8,0,5,43,8,0.0,0.0,0.0,0,0,2,2,0.0,0.0,0.0
2,ASIA,pc_con,200,0.2,1,7,8,0,5,43,8,0.0,0.0,0.0,0,0,2,2,0.0,0.0,0.0
