,Network,Method,NumOfData,CorRate,WroRate,Repeat,SHD,Adj_Tp,Adj_Fp,Adj_Tn,Adj_Fn,Prec,Rec,F1,Con_Tp,Con_Fp,Con_Tn,Con_Fn,Con_Prec,Con_Rec,Con_F1,type,avgnmi,score
0,ALARM,UpCM0,,,,,40,14,15,1271,32,0.4827586206896552,0.30434782608695654,0.3733333333333333,8,5,4,1,0.6153846153846154,0.8888888888888888,0.7272727272727274,,3.4847294234877944,-2309.0403323544615
1,ALARM,UpCM1,,,,,44,13,19,1267,33,0.40625,0.2826086956521739,0.33333333333333337,7,8,1,2,0.4666666666666667,0.7777777777777778,0.5833333333333334,,3.476924025800924,-2306.3121998158563
2,ALARM,UpCM2,,,,,44,13,19,1267,33,0.40625,0.2826086956521739,0.33333333333333337,7,8,1,2,0.4666666666666667,0.7777777777777778,0.5833333333333334,,3.474191935086014,-2302.8481869697403
3,ALARM,UpCM3,,,,,45,12,20,1266,34,0.375,0.2608695652173913,0.30769230769230765,6,8,1,3,0.42857142857142855,0.6666666666666666,0.5217391304347826,,3.0568281234317354,-2302.84818696974
4,ALARM,UpCM4,,,,,43,13,19,1267,33,0.40625,0.2826086956521739,0.33333333333333337,7,7,2,2,0.5,0.7777777777777778,0.6086956521739131,,3.041261990408315,-2302.23930855751
5,ALARM,pc_con,100.0,0.2,1.0,-2384.919771291131,38,11,10,1276,35,0.5238095238095238,0.2391304347826087,0.32835820895522383,4,0,9,5,1.0,0.4444444444444444,0.6153846153846153,,,
