,Network,Method,NumOfData,CorRate,WroRate,Repeat,SHD,Adj_Tp,Adj_Fp,Adj_Tn,Adj_Fn,Prec,Rec,F1,Con_Tp,Con_Fp,Con_Tn,Con_Fn,Con_Prec,Con_Rec,Con_F1,type
0,FORMED,UpCM,100,0.2,1,-5386.180924455409,119,26,22,7496,112,0.5416666666666666,0.18840579710144928,0.27956989247311825,7,3,25,21,0.7,0.25,0.3684210526315789,Addition
