,Network,Method,NumOfData,CorRate,WroRate,Repeat,SHD,Adj_Tp,Adj_Fp,Adj_Tn,Adj_Fn,Prec,Rec,F1,Con_Tp,Con_Fp,Con_Tn,Con_Fn,Con_Prec,Con_Rec,Con_F1,type
0,PROPERTY,UpCM,100,0.2,1,-3668.374798676025,27,5,8,663,26,0.38461538461538464,0.16129032258064516,0.22727272727272727,1,0,6,5,1.0,0.16666666666666666,0.2857142857142857,Addition
