,Network,Method,NumOfData,CorRate,WroRate,Repeat,SHD,Adj_Tp,Adj_Fp,Adj_Tn,Adj_Fn,Prec,Rec,F1,Con_Tp,Con_Fp,Con_Tn,Con_Fn,Con_Prec,Con_Rec,Con_F1,type
0,ALARM,UpCM,100,0.2,1,-2296.224006291416,44,14,17,1269,32,0.45161290322580644,0.30434782608695654,0.3636363636363636,7,7,2,2,0.5,0.7777777777777778,0.6086956521739131,Addition
