,Network,Method,NumOfData,CorRate,WroRate,Repeat,SHD,Adj_Tp,Adj_Fp,Adj_Tn,Adj_Fn,Prec,Rec,F1,Con_Tp,Con_Fp,Con_Tn,Con_Fn,Con_Prec,Con_Rec,Con_F1
0,ALARM,pcMy,100,0.2,1,-2374.1135576668557,37,14,11,1275,32,0.56,0.30434782608695654,0.3943661971830986,6,3,6,3,0.6666666666666666,0.6666666666666666,0.6666666666666666
1,ALARM,pc_con,100,0.2,1,-2403.6336672647203,37,12,9,1277,34,0.5714285714285714,0.2608695652173913,0.3582089552238805,4,0,9,5,1.0,0.4444444444444444,0.6153846153846153
2,ALARM,ges_con,100,0.2,1,-2348.440515004239,37,12,13,1273,34,0.48,0.2608695652173913,0.33802816901408445,3,2,7,6,0.6,0.3333333333333333,0.42857142857142855
3,ALARM,mahc_con,100,0.2,1,-2348.440515004239,37,12,13,1273,34,0.48,0.2608695652173913,0.33802816901408445,3,2,7,6,0.6,0.3333333333333333,0.42857142857142855
4,ALARM,SaiyanH_con,100,0.2,1,-2110.9813748416386,55,20,40,1246,26,0.3333333333333333,0.43478260869565216,0.3773584905660377,7,8,1,2,0.4666666666666667,0.7777777777777778,0.5833333333333334
