,Network,Method,NumOfData,CorRate,WroRate,Repeat,SHD,Adj_Tp,Adj_Fp,Adj_Tn,Adj_Fn,Prec,Rec,F1,Con_Tp,Con_Fp,Con_Tn,Con_Fn,Con_Prec,Con_Rec,Con_F1
0,PROPERTY,pcMy,100,0.2,1,-3655.333887326853,24,8,9,662,23,0.47058823529411764,0.25806451612903225,0.3333333333333333,4,1,5,2,0.8,0.6666666666666666,0.7272727272727272
1,PROPERTY,pc_con,100,0.2,1,-3698.8906649960018,26,5,7,664,26,0.4166666666666667,0.16129032258064516,0.2325581395348837,1,0,6,5,1.0,0.16666666666666666,0.2857142857142857
2,PROPERTY,ges_con,100,0.2,1,-3982.630246626401,27,4,0,671,27,1.0,0.12903225806451613,0.2285714285714286,3,0,6,3,1.0,0.5,0.6666666666666666
3,PROPERTY,mahc_con,100,0.2,1,-3641.312241971055,25,8,7,664,23,0.5333333333333333,0.25806451612903225,0.34782608695652173,1,0,6,5,1.0,0.16666666666666666,0.2857142857142857
4,PROPERTY,SaiyanH_con,100,0.2,1,-3714.054443793854,26,17,14,657,14,0.5483870967741935,0.5483870967741935,0.5483870967741935,6,4,2,0,0.6,1.0,0.7499999999999999
