,Network,Method,NumOfData,CorRate,WroRate,Repeat,SHD,Adj_Tp,Adj_Fp,Adj_Tn,Adj_Fn,Prec,Rec,F1,Con_Tp,Con_Fp,Con_Tn,Con_Fn,Con_Prec,Con_Rec,Con_F1
0,PROPERTY,pcMy,100,0.2,1,-3621.9481458861255,23,11,8,663,20,0.5789473684210527,0.3548387096774194,0.44000000000000006,6,2,4,0,0.75,1.0,0.8571428571428571
1,PROPERTY,pc_con,100,0.2,1,-3651.5914262812894,25,7,7,664,24,0.5,0.22580645161290322,0.3111111111111111,3,0,6,3,1.0,0.5,0.6666666666666666
2,PROPERTY,ges_con,100,0.2,1,-3948.9733244064846,28,3,0,671,28,1.0,0.0967741935483871,0.17647058823529413,2,0,6,4,1.0,0.3333333333333333,0.5
3,PROPERTY,mahc_con,100,0.2,1,-3638.896624262497,27,7,8,663,24,0.4666666666666667,0.22580645161290322,0.3043478260869565,1,0,6,5,1.0,0.16666666666666666,0.2857142857142857
4,PROPERTY,SaiyanH_con,100,0.2,1,-3712.976212903462,34,15,21,650,16,0.4166666666666667,0.4838709677419355,0.44776119402985076,4,5,1,2,0.4444444444444444,0.6666666666666666,0.5333333333333333
