,Network,Method,NumOfData,CorRate,WroRate,Repeat,SHD,Adj_Tp,Adj_Fp,Adj_Tn,Adj_Fn,Prec,Rec,F1,Con_Tp,Con_Fp,Con_Tn,Con_Fn,Con_Prec,Con_Rec,Con_F1,type,Main_time,PDAG2DAG_Time,N_evaluations
0,PROPERTY,UpCM,100,0.2,1,-3645.5807184471896,24,11,9,662,20,0.55,0.3548387096774194,0.43137254901960786,5,3,3,1,0.625,0.8333333333333334,0.7142857142857143,Normal,41.38783407211304,5.795736312866211,1000
1,PROPERTY,pc_con,100,0.2,1,-3664.020539671846,24,7,5,666,24,0.5833333333333334,0.22580645161290322,0.3255813953488372,2,0,6,4,1.0,0.3333333333333333,0.5,,0.17383790016174316,,
