,Network,Method,NumOfData,CorRate,WroRate,Repeat,SHD,Adj_Tp,Adj_Fp,Adj_Tn,Adj_Fn,Prec,Rec,F1,Con_Tp,Con_Fp,Con_Tn,Con_Fn,Con_Prec,Con_Rec,Con_F1,type,Main_time,PDAG2DAG_Time,N_evaluations
0,PROPERTY,UpCM,100,0.2,1,-3594.8330785961434,22,12,8,663,19,0.6,0.3870967741935484,0.47058823529411764,5,2,4,1,0.7142857142857143,0.8333333333333334,0.7692307692307692,Normal,44.96540355682373,6.333585500717163,1000
1,PROPERTY,pc_con,100,0.2,1,-3698.8906649960018,26,5,7,664,26,0.4166666666666667,0.16129032258064516,0.2325581395348837,1,0,6,5,1.0,0.16666666666666666,0.2857142857142857,,0.1765739917755127,,
