,Network,Method,NumOfData,CorRate,WroRate,Repeat,SHD,Adj_Tp,Adj_Fp,Adj_Tn,Adj_Fn,Prec,Rec,F1,Con_Tp,Con_Fp,Con_Tn,Con_Fn,Con_Prec,Con_Rec,Con_F1score,avgnmi,parametername,parametervalue,Con_F1,score
0,ALARM,UpCM0,,,,,37,13,11,1275,33,0.5416666666666666,0.2826086956521739,0.3714285714285714,6,1,8,3,0.8571428571428571,0.6666666666666666,,0.3607162357646664,NumofEvaluation,1000,0.75,-2355.175733783363
1,ALARM,UpCM1,,,,,41,13,16,1270,33,0.4482758620689655,0.2826086956521739,0.3466666666666666,7,5,4,2,0.5833333333333334,0.7777777777777778,,0.2781986475760716,NumofEvaluation,1000,0.6666666666666666,-2314.536170091847
2,ALARM,UpCM2,,,,,36,15,12,1274,31,0.5555555555555556,0.32608695652173914,0.410958904109589,9,2,7,0,0.8181818181818182,1.0,,0.2974096179796705,NumofEvaluation,1000,0.9,-2316.59217756905
3,ALARM,UpCM3,,,,,37,14,12,1274,32,0.5384615384615384,0.30434782608695654,0.3888888888888889,7,2,7,2,0.7777777777777778,0.7777777777777778,,0.3591356266163161,NumofEvaluation,1000,0.7777777777777778,-2319.8160006912344
4,ALARM,UpCM4,,,,,37,14,13,1273,32,0.5185185185185185,0.30434782608695654,0.3835616438356165,8,2,7,1,0.8,0.8888888888888888,,0.28541419861220974,NumofEvaluation,1000,0.8421052631578948,-2316.5921775690495
5,ALARM,UpCM5,,,,,41,14,17,1269,32,0.45161290322580644,0.30434782608695654,0.3636363636363636,8,6,3,1,0.5714285714285714,0.8888888888888888,,0.24704470014732813,NumofEvaluation,1000,0.6956521739130435,-2302.23930855751
6,ALARM,UpCM6,,,,,40,13,16,1270,33,0.4482758620689655,0.2826086956521739,0.3466666666666666,7,4,5,2,0.6363636363636364,0.7777777777777778,,0.2757274984766474,NumofEvaluation,1000,0.7000000000000001,-2305.1360222181743
