,Network,Method,NumOfData,CorRate,WroRate,Repeat,SHD,Adj_Tp,Adj_Fp,Adj_Tn,Adj_Fn,Prec,Rec,F1,Con_Tp,Con_Fp,Con_Tn,Con_Fn,Con_Prec,Con_Rec,Con_F1
0,SPORTS,MOEAD_CD,50,0.2,1,9,12,3,0,57,12,1.0,0.2,0.33333333333333337,1,0,3,2,1.0,0.3333333333333333,0.5
1,SPORTS,pc,50,0.2,1,9,13,2,0,57,13,1.0,0.13333333333333333,0.23529411764705882,0,0,3,3,0.0,0.0,0.0
2,SPORTS,pc_con,50,0.2,1,9,13,2,0,57,13,1.0,0.13333333333333333,0.23529411764705882,0,0,3,3,0.0,0.0,0.0
