,Network,Method,NumOfData,CorRate,WroRate,Repeat,SHD,Adj_Tp,Adj_Fp,Adj_Tn,Adj_Fn,Prec,Rec,F1,Con_Tp,Con_Fp,Con_Tn,Con_Fn,Con_Prec,Con_Rec,Con_F1,type
0,FORMED,UpCM,100,0.2,1,-6258.240995157741,110,41,28,7490,97,0.5942028985507246,0.2971014492753623,0.3961352657004831,21,12,16,7,0.6363636363636364,0.75,0.6885245901639345,Addition
