,Network,Method,NumOfData,CorRate,WroRate,Repeat,SHD,Adj_Tp,Adj_Fp,Adj_Tn,Adj_Fn,Prec,Rec,F1,Con_Tp,Con_Fp,Con_Tn,Con_Fn,Con_Prec,Con_Rec,Con_F1,type
0,FORMED,UpCM,100,0.2,1,-6199.1737107989065,124,40,42,7476,98,0.4878048780487805,0.2898550724637681,0.3636363636363637,26,19,9,2,0.5777777777777777,0.9285714285714286,0.7123287671232876,Addition
