,Network,Method,NumOfData,CorRate,WroRate,Repeat,SHD,Adj_Tp,Adj_Fp,Adj_Tn,Adj_Fn,Prec,Rec,F1,Con_Tp,Con_Fp,Con_Tn,Con_Fn,Con_Prec,Con_Rec,Con_F1,type
0,ALARM,UpCM,100,0.2,1,-2405.9634450789054,39,16,13,1273,30,0.5517241379310345,0.34782608695652173,0.42666666666666664,9,6,3,0,0.6,1.0,0.7499999999999999,Addition
