,Network,Method,NumOfData,CorRate,WroRate,Repeat,SHD,Adj_Tp,Adj_Fp,Adj_Tn,Adj_Fn,Prec,Rec,F1,Con_Tp,Con_Fp,Con_Tn,Con_Fn,Con_Prec,Con_Rec,Con_F1,type
0,FORMED,UpCM,100,0.2,1,-6229.033159080957,117,41,36,7482,97,0.5324675324675324,0.2971014492753623,0.38139534883720927,22,14,14,6,0.6111111111111112,0.7857142857142857,0.6875000000000001,Addition
