,Network,Method,NumOfData,CorRate,WroRate,Repeat,SHD,Adj_Tp,Adj_Fp,Adj_Tn,Adj_Fn,Prec,Rec,F1,Con_Tp,Con_Fp,Con_Tn,Con_Fn,Con_Prec,Con_Rec,Con_F1,type
0,SPORTS,UpCM,100,0.2,1,-1323.24139909781,11,5,2,55,10,0.7142857142857143,0.3333333333333333,0.4545454545454545,2,2,1,1,0.5,0.6666666666666666,0.5714285714285715,Addition
