,Network,Method,NumOfData,CorRate,WroRate,Repeat,SHD,Adj_Tp,Adj_Fp,Adj_Tn,Adj_Fn,Prec,Rec,F1,Con_Tp,Con_Fp,Con_Tn,Con_Fn,Con_Prec,Con_Rec,Con_F1
0,ASIA,pcMy,100,0.2,1,-402.0782891048517,4,4,2,46,4,0.6666666666666666,0.5,0.5714285714285715,1,1,1,1,0.5,0.5,0.5
1,ASIA,pc_con,100,0.2,1,-420.20776600229465,5,3,1,47,5,0.75,0.375,0.5,0,0,2,2,0.0,0.0,0.0
2,ASIA,ges_con,100,0.2,1,-399.8796744424644,4,4,3,45,4,0.5714285714285714,0.5,0.5333333333333333,0,1,1,2,0.0,0.0,0.0
3,ASIA,mahc_con,100,0.2,1,-394.8052833947747,8,2,5,43,6,0.2857142857142857,0.25,0.26666666666666666,0,1,1,2,0.0,0.0,0.0
4,ASIA,SaiyanH_con,100,0.2,1,-389.1348093021174,0,8,0,48,0,1.0,1.0,1.0,2,0,2,0,1.0,1.0,1.0
