,Network,Method,NumOfData,CorRate,WroRate,Repeat,SHD,Adj_Tp,Adj_Fp,Adj_Tn,Adj_Fn,Prec,Rec,F1,Con_Tp,Con_Fp,Con_Tn,Con_Fn,Con_Prec,Con_Rec,Con_F1,type,Main_time,PDAG2DAG_Time,N_evaluations
0,ALARM,UpCM,100,0.2,1,-2362.956575450469,29,19,11,1275,27,0.6333333333333333,0.41304347826086957,0.5,9,3,6,0,0.75,1.0,0.8571428571428571,Normal,69.53723573684692,9.871267080307007,1000
1,ALARM,pc_con,100,0.2,1,-2487.614365687283,33,14,7,1279,32,0.6666666666666666,0.30434782608695654,0.41791044776119407,3,0,9,6,1.0,0.3333333333333333,0.5,,0.37276124954223633,,
