,Network,Method,NumOfData,CorRate,WroRate,Repeat,SHD,Adj_Tp,Adj_Fp,Adj_Tn,Adj_Fn,Prec,Rec,F1,Con_Tp,Con_Fp,Con_Tn,Con_Fn,Con_Prec,Con_Rec,Con_F1,type,Main_time,PDAG2DAG_Time,N_evaluations
0,ALARM,UpCM,100,0.2,1,-2357.049722087409,39,16,16,1270,30,0.5,0.34782608695652173,0.41025641025641024,8,9,0,1,0.47058823529411764,0.8888888888888888,0.6153846153846153,Normal,66.57481527328491,8.233152627944946,1000
1,ALARM,pc_con,100,0.2,1,-2533.045278936944,38,9,8,1278,37,0.5294117647058824,0.1956521739130435,0.28571428571428575,2,0,9,7,1.0,0.2222222222222222,0.3636363636363636,,0.43207645416259766,,
