,Network,Method,NumOfData,CorRate,WroRate,Repeat,SHD,Adj_Tp,Adj_Fp,Adj_Tn,Adj_Fn,Prec,Rec,F1,Con_Tp,Con_Fp,Con_Tn,Con_Fn,Con_Prec,Con_Rec,Con_F1
0,PROPERTY,pcMy,100,0.2,1,-3646.524296913312,22,9,6,665,22,0.6,0.2903225806451613,0.3913043478260869,5,0,6,1,1.0,0.8333333333333334,0.9090909090909091
1,PROPERTY,pc_con,100,0.2,1,-3664.020539671846,24,7,5,666,24,0.5833333333333334,0.22580645161290322,0.3255813953488372,2,0,6,4,1.0,0.3333333333333333,0.5
2,PROPERTY,ges_con,100,0.2,1,-4010.303074437986,29,2,1,670,29,0.6666666666666666,0.06451612903225806,0.1176470588235294,2,0,6,4,1.0,0.3333333333333333,0.5
3,PROPERTY,mahc_con,100,0.2,1,-3614.2828726422786,23,10,5,666,21,0.6666666666666666,0.3225806451612903,0.4347826086956521,2,0,6,4,1.0,0.3333333333333333,0.5
4,PROPERTY,SaiyanH_con,100,0.2,1,-3637.2213641696244,35,11,21,650,20,0.34375,0.3548387096774194,0.3492063492063492,4,3,3,2,0.5714285714285714,0.6666666666666666,0.6153846153846153
