,Network,Method,NumOfData,CorRate,WroRate,Repeat,SHD,Adj_Tp,Adj_Fp,Adj_Tn,Adj_Fn,Prec,Rec,F1,Con_Tp,Con_Fp,Con_Tn,Con_Fn,Con_Prec,Con_Rec,Con_F1,type
0,PROPERTY,UpCM,100,0.2,1,-3616.9705541354606,23,9,6,665,22,0.6,0.2903225806451613,0.3913043478260869,5,1,5,1,0.8333333333333334,0.8333333333333334,0.8333333333333334,Addition
