,Network,Method,NumOfData,CorRate,WroRate,Repeat,SHD,Adj_Tp,Adj_Fp,Adj_Tn,Adj_Fn,Prec,Rec,F1,Con_Tp,Con_Fp,Con_Tn,Con_Fn,Con_Prec,Con_Rec,Con_F1,type
0,FORMED,UpCM,100,0.2,1,-6172.860102309255,112,45,35,7483,93,0.5625,0.32608695652173914,0.41284403669724773,23,18,10,5,0.5609756097560976,0.8214285714285714,0.6666666666666667,Addition
