,Network,Method,NumOfData,CorRate,WroRate,Repeat,SHD,Adj_Tp,Adj_Fp,Adj_Tn,Adj_Fn,Prec,Rec,F1,Con_Tp,Con_Fp,Con_Tn,Con_Fn,Con_Prec,Con_Rec,Con_F1,type
0,ALARM,UpCM,100,0.2,1,-2426.9341460726946,37,16,11,1275,30,0.5925925925925926,0.34782608695652173,0.4383561643835616,9,4,5,0,0.6923076923076923,1.0,0.8181818181818181,Addition
