,Network,Method,NumOfData,CorRate,WroRate,Repeat,SHD,Adj_Tp,Adj_Fp,Adj_Tn,Adj_Fn,Prec,Rec,F1,Con_Tp,Con_Fp,Con_Tn,Con_Fn,Con_Prec,Con_Rec,Con_F1,type
0,FORMED,UpCM,100,0.2,1,-6361.547185534285,120,22,22,7496,116,0.5,0.15942028985507245,0.24175824175824173,6,0,28,22,1.0,0.21428571428571427,0.35294117647058826,Addition
