,Network,Method,NumOfData,CorRate,WroRate,Repeat,SHD,Adj_Tp,Adj_Fp,Adj_Tn,Adj_Fn,Prec,Rec,F1,Con_Tp,Con_Fp,Con_Tn,Con_Fn,Con_Prec,Con_Rec,Con_F1,type
0,FORMED,UpCM,100,0.2,1,-6231.443331210902,108,39,28,7490,99,0.582089552238806,0.2826086956521739,0.38048780487804873,19,9,19,9,0.6785714285714286,0.6785714285714286,0.6785714285714286,Addition
