,Network,Method,NumOfData,CorRate,WroRate,Repeat,SHD,Adj_Tp,Adj_Fp,Adj_Tn,Adj_Fn,Prec,Rec,F1,Con_Tp,Con_Fp,Con_Tn,Con_Fn,Con_Prec,Con_Rec,Con_F1,type
0,ALARM,UpCM,100,0.2,1,-2471.267957075283,34,14,9,1277,32,0.6086956521739131,0.30434782608695654,0.4057971014492754,6,1,8,3,0.8571428571428571,0.6666666666666666,0.75,Addition
