,Network,Method,NumOfData,CorRate,WroRate,Repeat,SHD,Adj_Tp,Adj_Fp,Adj_Tn,Adj_Fn,Prec,Rec,F1,Con_Tp,Con_Fp,Con_Tn,Con_Fn,Con_Prec,Con_Rec,Con_F1,type
0,ASIA,UpCM,100,0.2,1,-396.6273921079538,6,3,4,44,5,0.42857142857142855,0.375,0.39999999999999997,1,2,0,1,0.3333333333333333,0.5,0.4,Addition
