,Network,Method,NumOfData,CorRate,WroRate,Repeat,SHD,Adj_Tp,Adj_Fp,Adj_Tn,Adj_Fn,Prec,Rec,F1,Con_Tp,Con_Fp,Con_Tn,Con_Fn,Con_Prec,Con_Rec,Con_F1score,avgnmi,parametername,parametervalue,Con_F1,score
0,PROPERTY,UpCM0,,,,,22,9,5,666,22,0.6428571428571429,0.2903225806451613,0.4,5,0,6,1,1.0,0.8333333333333334,,0.5583854994748545,NumofEvaluation,1000,0.9090909090909091,-3622.780630390492
1,PROPERTY,UpCM1,,,,,23,9,7,664,22,0.5625,0.2903225806451613,0.3829787234042554,5,1,5,1,0.8333333333333334,0.8333333333333334,,0.40513709358901634,NumofEvaluation,1000,0.8333333333333334,-3616.226751258607
2,PROPERTY,UpCM2,,,,,25,7,8,663,24,0.4666666666666667,0.22580645161290322,0.3043478260869565,4,1,5,2,0.8,0.6666666666666666,,0.46417533462290955,NumofEvaluation,1000,0.7272727272727272,-3616.9705541354606
