,Network,Method,NumOfData,CorRate,WroRate,Repeat,SHD,Adj_Tp,Adj_Fp,Adj_Tn,Adj_Fn,Prec,Rec,F1,Con_Tp,Con_Fp,Con_Tn,Con_Fn,Con_Prec,Con_Rec,Con_F1
0,ALARM,pcMy,100,0.2,1,2,37,13,10,1276,33,0.5652173913043478,0.2826086956521739,0.3768115942028985,3,0,9,6,1.0,0.3333333333333333,0.5
1,ALARM,pc_con,100,0.2,1,2,38,12,9,1277,34,0.5714285714285714,0.2608695652173913,0.3582089552238805,2,0,9,7,1.0,0.2222222222222222,0.3636363636363636
2,ALARM,ges_con,100,0.2,1,2,38,13,14,1272,33,0.48148148148148145,0.2826086956521739,0.3561643835616438,2,0,9,7,1.0,0.2222222222222222,0.3636363636363636
3,ALARM,mahc_con,100,0.2,1,2,38,15,15,1271,31,0.5,0.32608695652173914,0.39473684210526316,4,1,8,5,0.8,0.4444444444444444,0.5714285714285714
4,ALARM,SaiyanH_con,100,0.2,1,2,53,18,37,1249,28,0.32727272727272727,0.391304347826087,0.3564356435643564,8,8,1,1,0.5,0.8888888888888888,0.64
