,Network,Method,NumOfData,CorRate,WroRate,Repeat,SHD,Adj_Tp,Adj_Fp,Adj_Tn,Adj_Fn,Prec,Rec,F1,Con_Tp,Con_Fp,Con_Tn,Con_Fn,Con_Prec,Con_Rec,Con_F1
0,SPORTS,MOEAD_CD,200,0.2,1,5,6,9,0,57,6,1.0,0.6,0.7499999999999999,1,0,3,2,1.0,0.3333333333333333,0.5
1,SPORTS,pc,200,0.2,1,5,12,3,5,52,12,0.375,0.2,0.26086956521739135,0,0,3,3,0.0,0.0,0.0
2,SPORTS,pc_con,200,0.2,1,5,12,3,5,52,12,0.375,0.2,0.26086956521739135,0,0,3,3,0.0,0.0,0.0
