,Network,Method,NumOfData,CorRate,WroRate,Repeat,SHD,Adj_Tp,Adj_Fp,Adj_Tn,Adj_Fn,Prec,Rec,F1,Con_Tp,Con_Fp,Con_Tn,Con_Fn,Con_Prec,Con_Rec,Con_F1,type,Main_time,PDAG2DAG_Time,N_evaluations
0,ASIA,UpCM,100,0.2,1,-420.75404494404285,5,4,3,45,4,0.5714285714285714,0.5,0.5333333333333333,2,1,1,0,0.6666666666666666,1.0,0.8,Normal,2.264225482940674,0.26783251762390137,16
1,ASIA,pc_con,100,0.2,1,-432.86312330221125,6,2,2,46,6,0.5,0.25,0.3333333333333333,1,0,2,1,1.0,0.5,0.6666666666666666,,0.019205331802368164,,
