,Network,Method,NumOfData,CorRate,WroRate,Repeat,SHD,Adj_Tp,Adj_Fp,Adj_Tn,Adj_Fn,Prec,Rec,F1,Con_Tp,Con_Fp,Con_Tn,Con_Fn,Con_Prec,Con_Rec,Con_F1,type,Main_time,PDAG2DAG_Time,N_evaluations
0,ASIA,UpCM,100,0.2,1,-389.9588105772511,7,2,1,47,6,0.6666666666666666,0.25,0.36363636363636365,2,1,1,0,0.6666666666666666,1.0,0.8,Normal,1.8956108093261719,0.21558856964111328,16
1,ASIA,pc_con,100,0.2,1,-374.7199161112305,7,1,2,46,7,0.3333333333333333,0.125,0.18181818181818182,1,0,2,1,1.0,0.5,0.6666666666666666,,0.01703476905822754,,
