,Network,Method,NumOfData,CorRate,WroRate,Repeat,SHD,Adj_Tp,Adj_Fp,Adj_Tn,Adj_Fn,Prec,Rec,F1,Con_Tp,Con_Fp,Con_Tn,Con_Fn,Con_Prec,Con_Rec,Con_F1
0,ASIA,pcMy,100,0.5,1,-357.2246554848759,5,4,1,47,4,0.8,0.5,0.6153846153846154,4,1,3,0,0.8,1.0,0.888888888888889
1,ASIA,pc_con,100,0.5,1,-369.15662162489065,6,2,0,48,6,1.0,0.25,0.4,2,0,4,2,1.0,0.5,0.6666666666666666
2,ASIA,ges_con,100,0.5,1,-356.1685643948204,4,5,1,47,3,0.8333333333333334,0.625,0.7142857142857143,3,1,3,1,0.75,0.75,0.75
3,ASIA,mahc_con,100,0.5,1,-356.1685643948204,7,3,3,45,5,0.5,0.375,0.42857142857142855,3,1,3,1,0.75,0.75,0.75
4,ASIA,SaiyanH_con,100,0.5,1,-350.5052695460735,4,5,2,46,3,0.7142857142857143,0.625,0.6666666666666666,4,1,3,0,0.8,1.0,0.888888888888889
