,Network,Method,NumOfData,CorRate,WroRate,Repeat,SHD,Adj_Tp,Adj_Fp,Adj_Tn,Adj_Fn,Prec,Rec,F1,Con_Tp,Con_Fp,Con_Tn,Con_Fn,Con_Prec,Con_Rec,Con_F1,type,Main_time,PDAG2DAG_Time,N_evaluations
0,SPORTS,UpCM,100,0.2,1,-1324.2504525860413,12,4,3,54,11,0.5714285714285714,0.26666666666666666,0.36363636363636365,3,2,1,0,0.6,1.0,0.7499999999999999,Normal,2.380960464477539,0.25345396995544434,64
1,SPORTS,pc_con,100,0.2,1,-1331.662645609868,12,3,1,56,12,0.75,0.2,0.31578947368421056,2,0,3,1,1.0,0.6666666666666666,0.8,,0.031003475189208984,,
