,Network,Method,NumOfData,CorRate,WroRate,Repeat,SHD,Adj_Tp,Adj_Fp,Adj_Tn,Adj_Fn,Prec,Rec,F1,Con_Tp,Con_Fp,Con_Tn,Con_Fn,Con_Prec,Con_Rec,Con_F1,type,Main_time,PDAG2DAG_Time,N_evaluations
0,SPORTS,UpCM,100,0.2,1,-1290.9587212842825,10,6,2,55,9,0.75,0.4,0.5217391304347827,3,1,2,0,0.75,1.0,0.8571428571428571,Normal,2.637826681137085,0.3346984386444092,64
1,SPORTS,pc_con,100,0.2,1,-1300.5154707411696,13,2,3,54,13,0.4,0.13333333333333333,0.2,1,0,3,2,1.0,0.3333333333333333,0.5,,0.032996177673339844,,
