,Network,Method,NumOfData,CorRate,WroRate,Repeat,SHD,Adj_Tp,Adj_Fp,Adj_Tn,Adj_Fn,Prec,Rec,F1,Con_Tp,Con_Fp,Con_Tn,Con_Fn,Con_Prec,Con_Rec,Con_F1,type,Main_time,PDAG2DAG_Time,N_evaluations
0,SPORTS,UpCM,100,0.2,1,-1320.152337068257,10,5,3,54,10,0.625,0.3333333333333333,0.43478260869565216,3,2,1,0,0.6,1.0,0.7499999999999999,Normal,2.6001505851745605,0.33170318603515625,64
1,SPORTS,pc_con,100,0.2,1,-1321.8809416785014,13,2,3,54,13,0.4,0.13333333333333333,0.2,1,0,3,2,1.0,0.3333333333333333,0.5,,0.02699756622314453,,
