,Network,Method,NumOfData,CorRate,WroRate,Repeat,SHD,Adj_Tp,Adj_Fp,Adj_Tn,Adj_Fn,Prec,Rec,F1,Con_Tp,Con_Fp,Con_Tn,Con_Fn,Con_Prec,Con_Rec,Con_F1,type
0,ALARM,UpCM,100,0.2,1,-1555.1683831199402,31,17,5,1281,29,0.7727272727272727,0.3695652173913043,0.4999999999999999,8,3,6,1,0.7272727272727273,0.8888888888888888,0.7999999999999999,Addition
